,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,spaceID,stationID,userID,payment,provider,pricePolicy,costPerKWh,totalCost,operator
127,AB00127,2020-12-14 17:40:43,2020-12-14 18:42:42,2020-12-14 18:40:50,18.24,0000-214-0000-0001,0000-214-0000,12669-28329,cash,AAE,l,1.16,21.158399999999997,AAE
128,AB00128,2020-01-11 09:07:41,2020-01-11 09:39:48,2020-01-11 09:31:02,1.12,0005-214-0000-0003,0005-214-0000,12608-28329,cash,Alizé,l,1.23,1.3776000000000002,Alizé
129,AB00129,2020-06-28 01:38:02,2020-06-28 02:16:59,2020-06-28 02:13:10,1.52,0004-214-0001-0005,0004-214-0001,12597-28329,cash,Alfen,l,1.42,2.1584,Alfen
130,AB00130,2020-10-03 06:12:02,2020-10-03 06:33:27,2020-10-03 06:14:59,33.76,0004-214-0000-0004,0004-214-0000,12530-28329,card,Alfen,l,0.81,27.3456,Alfen
131,AB00131,2020-02-14 06:01:02,2020-02-14 06:04:16,2020-02-14 06:03:21,34.72,0006-214-0000-0000,0006-214-0000,12387-28329,cash,Alizé-Liberté,l,1.08,37.4976,Alizé-Liberté
132,AB00132,2020-09-19 01:54:48,2020-09-19 02:17:33,2020-09-19 01:55:04,39.6,0007-214-0000-0005,0007-214-0000,12674-28329,cash,Allego-BV,l,1.15,45.54,Allego-BV
133,AB00133,2020-11-11 23:16:19,2020-11-11 23:46:12,2020-11-11 23:28:33,23.4,0002-214-0000-0002,0002-214-0000,12417-28329,card,AGSM-Electrify-Verona,l,1.25,29.25,AGSM-Electrify-Verona
134,AB00134,2021-03-01 04:10:15,2021-03-01 04:42:21,2021-03-01 04:37:51,2.28,0001-214-0001-0003,0001-214-0001,12537-28329,cash,AeroVironment,l,1.32,3.0096,AeroVironment
135,AB00135,2020-01-20 21:23:27,2020-01-20 21:58:07,2020-01-20 21:48:56,16.76,0001-214-0001-0002,0001-214-0001,12455-28329,cash,AeroVironment,l,0.8,13.408000000000001,AeroVironment
136,AB00136,2021-03-08 07:25:11,2021-03-08 08:03:33,2021-03-08 08:00:31,17.24,0009-214-0000-0000,0009-214-0000,12649-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.78,13.447199999999999,AMB-(Àrea-metropolitana-de-Barcelona)
137,AB00137,2020-11-18 23:34:53,2020-11-19 00:06:00,2020-11-19 00:03:10,37.84,0007-214-0001-0000,0007-214-0001,12428-28329,cash,Allego-BV,l,1.45,54.868,Allego-BV
138,AB00138,2020-12-22 02:31:37,2020-12-22 03:13:55,2020-12-22 02:53:40,31.72,0000-214-0000-0000,0000-214-0000,12653-28329,card,AAE,l,1.36,43.1392,AAE
139,AB00139,2020-12-14 17:54:01,2020-12-14 18:46:33,2020-12-14 18:08:55,20.24,0006-214-0000-0000,0006-214-0000,12514-28329,card,Alizé-Liberté,l,1.05,21.252,Alizé-Liberté
140,AB00140,2021-02-23 08:40:01,2021-02-23 09:10:56,2021-02-23 08:54:36,28.92,0000-214-0000-0001,0000-214-0000,12579-28329,card,AAE,l,1.19,34.4148,AAE
141,AB00141,2020-10-16 11:42:17,2020-10-16 12:29:59,2020-10-16 12:04:36,31.44,0003-214-0002-0005,0003-214-0002,12459-28329,card,Alfapower-(UK),l,1.11,34.8984,Alfapower-(UK)
142,AB00142,2020-08-18 00:00:05,2020-08-18 00:06:37,2020-08-18 00:02:11,26.6,0001-214-0001-0000,0001-214-0001,12668-28329,cash,AeroVironment,l,1.31,34.846000000000004,AeroVironment
143,AB00143,2020-05-30 01:33:07,2020-05-30 02:07:12,2020-05-30 01:59:22,10.96,0005-214-0000-0003,0005-214-0000,12517-28329,card,Alizé,l,0.96,10.521600000000001,Alizé
144,AB00144,2020-10-18 09:51:52,2020-10-18 10:07:40,2020-10-18 09:56:27,10.08,0008-214-0000-0003,0008-214-0000,12456-28329,card,AlterBase---Sorégies-(FR),l,1.45,14.616,AlterBase---Sorégies-(FR)
145,AB00145,2020-10-06 02:37:28,2020-10-06 02:44:40,2020-10-06 02:41:10,10.12,0007-214-0000-0008,0007-214-0000,12435-28329,card,Allego-BV,l,1.2,12.143999999999998,Allego-BV
146,AB00146,2020-01-12 17:19:19,2020-01-12 17:34:20,2020-01-12 17:30:54,36.04,0003-214-0002-0003,0003-214-0002,12531-28329,card,Alfapower-(UK),l,1.07,38.5628,Alfapower-(UK)
147,AB00147,2020-11-29 13:29:51,2020-11-29 14:14:05,2020-11-29 13:50:54,1.64,0005-214-0000-0003,0005-214-0000,12623-28329,card,Alizé,l,1.18,1.9351999999999998,Alizé
148,AB00148,2020-01-27 05:19:27,2020-01-27 05:25:56,2020-01-27 05:21:38,14.76,0009-214-0001-0007,0009-214-0001,12605-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.03,15.2028,AMB-(Àrea-metropolitana-de-Barcelona)
149,AB00149,2020-01-27 09:18:58,2020-01-27 09:56:21,2020-01-27 09:27:19,14.88,0003-214-0002-0006,0003-214-0002,12468-28329,card,Alfapower-(UK),l,1.38,20.534399999999998,Alfapower-(UK)
150,AB00150,2020-08-20 15:47:44,2020-08-20 16:13:54,2020-08-20 15:54:08,37.04,0003-214-0000-0002,0003-214-0000,12424-28329,cash,Alfapower-(UK),l,0.9,33.336,Alfapower-(UK)
151,AB00151,2020-05-16 16:36:33,2020-05-16 17:14:19,2020-05-16 17:02:33,15.36,0008-214-0000-0000,0008-214-0000,12533-28329,card,AlterBase---Sorégies-(FR),l,0.7,10.751999999999999,AlterBase---Sorégies-(FR)
152,AB00152,2020-09-03 06:10:43,2020-09-03 06:35:15,2020-09-03 06:30:11,13.48,0001-214-0001-0004,0001-214-0001,12510-28329,card,AeroVironment,l,0.89,11.997200000000001,AeroVironment
153,AB00153,2020-08-01 04:31:29,2020-08-01 05:32:13,2020-08-01 05:07:18,19.04,0005-214-0000-0003,0005-214-0000,12535-28329,card,Alizé,l,1.25,23.799999999999997,Alizé
154,AB00154,2020-02-25 11:07:53,2020-02-25 11:30:33,2020-02-25 11:29:24,6.48,0000-214-0000-0003,0000-214-0000,12363-28329,card,AAE,l,0.89,5.767200000000001,AAE
155,AB00155,2020-07-17 11:26:45,2020-07-17 12:35:05,2020-07-17 11:49:08,26.04,0001-214-0001-0004,0001-214-0001,12472-28329,card,AeroVironment,l,1.27,33.0708,AeroVironment
156,AB00156,2021-01-31 19:03:17,2021-01-31 19:55:07,2021-01-31 19:35:19,37.64,0004-214-0001-0004,0004-214-0001,12387-28329,card,Alfen,l,0.74,27.8536,Alfen
157,AB00157,2021-02-11 17:10:23,2021-02-11 17:58:31,2021-02-11 17:21:00,10.44,0008-214-0000-0004,0008-214-0000,12694-28329,card,AlterBase---Sorégies-(FR),l,1.48,15.451199999999998,AlterBase---Sorégies-(FR)
158,AB00158,2021-01-05 13:01:08,2021-01-05 13:12:58,2021-01-05 13:10:16,19.0,0006-214-0000-0002,0006-214-0000,12634-28329,cash,Alizé-Liberté,l,0.94,17.86,Alizé-Liberté
159,AB00159,2020-04-23 19:45:14,2020-04-23 20:11:17,2020-04-23 20:06:39,16.76,0000-214-0000-0006,0000-214-0000,12513-28329,card,AAE,l,1.09,18.268400000000003,AAE
160,AB00160,2020-06-13 19:06:52,2020-06-13 19:43:00,2020-06-13 19:34:37,13.64,0000-214-0000-0005,0000-214-0000,12671-28329,cash,AAE,l,1.0,13.64,AAE
161,AB00161,2020-07-07 03:14:30,2020-07-07 04:12:51,2020-07-07 03:55:09,11.2,0009-214-0000-0001,0009-214-0000,12677-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.16,12.991999999999999,AMB-(Àrea-metropolitana-de-Barcelona)
162,AB00162,2020-04-17 21:53:11,2020-04-17 22:30:39,2020-04-17 22:23:38,36.92,0009-214-0000-0001,0009-214-0000,12682-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.29,47.6268,AMB-(Àrea-metropolitana-de-Barcelona)
163,AB00163,2020-02-27 21:10:13,2020-02-27 21:34:41,2020-02-27 21:28:31,10.72,0003-214-0000-0003,0003-214-0000,12670-28329,card,Alfapower-(UK),l,0.79,8.468800000000002,Alfapower-(UK)
164,AB00164,2020-12-12 21:14:54,2020-12-12 22:15:50,2020-12-12 22:05:49,23.24,0007-214-0001-0005,0007-214-0001,12561-28329,cash,Allego-BV,l,1.0,23.24,Allego-BV
165,AB00165,2020-01-02 07:16:14,2020-01-02 08:09:22,2020-01-02 07:58:09,0.4,0009-214-0000-0002,0009-214-0000,12658-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.06,0.42400000000000004,AMB-(Àrea-metropolitana-de-Barcelona)
166,AB00166,2020-11-25 23:42:30,2020-11-25 23:57:08,2020-11-25 23:55:27,19.28,0002-214-0001-0002,0002-214-0001,12352-28329,cash,AGSM-Electrify-Verona,l,1.07,20.629600000000003,AGSM-Electrify-Verona
167,AB00167,2020-04-10 22:07:58,2020-04-10 22:46:48,2020-04-10 22:38:57,2.72,0003-214-0000-0004,0003-214-0000,12442-28329,cash,Alfapower-(UK),l,0.83,2.2576,Alfapower-(UK)
168,AB00168,2021-02-08 21:16:06,2021-02-08 22:05:17,2021-02-08 22:04:16,19.96,0009-214-0000-0003,0009-214-0000,12527-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.03,20.5588,AMB-(Àrea-metropolitana-de-Barcelona)
169,AB00169,2020-10-15 21:00:47,2020-10-15 22:34:19,2020-10-15 22:06:54,3.36,0004-214-0000-0003,0004-214-0000,12436-28329,card,Alfen,l,0.95,3.1919999999999997,Alfen
170,AB00170,2020-11-21 07:21:22,2020-11-21 07:30:03,2020-11-21 07:25:47,36.92,0002-214-0000-0003,0002-214-0000,12439-28329,cash,AGSM-Electrify-Verona,l,0.95,35.074,AGSM-Electrify-Verona
171,AB00171,2020-02-02 12:42:18,2020-02-02 13:30:40,2020-02-02 13:03:57,14.2,0003-214-0002-0000,0003-214-0002,12450-28329,cash,Alfapower-(UK),l,1.12,15.904,Alfapower-(UK)
172,AB00172,2020-12-17 21:32:50,2020-12-17 22:15:33,2020-12-17 22:11:53,25.64,0002-214-0001-0002,0002-214-0001,12689-28329,card,AGSM-Electrify-Verona,l,1.12,28.716800000000003,AGSM-Electrify-Verona
173,AB00173,2021-03-13 12:47:23,2021-03-13 12:57:10,2021-03-13 12:56:28,5.04,0002-214-0002-0000,0002-214-0002,12447-28329,cash,AGSM-Electrify-Verona,l,1.48,7.4592,AGSM-Electrify-Verona
174,AB00174,2020-04-04 11:19:56,2020-04-04 12:07:19,2020-04-04 11:25:27,34.4,0006-214-0000-0001,0006-214-0000,12613-28329,cash,Alizé-Liberté,l,1.17,40.248,Alizé-Liberté
175,AB00175,2020-11-15 10:12:32,2020-11-15 10:57:36,2020-11-15 10:39:20,17.68,0002-214-0000-0002,0002-214-0000,12387-28329,card,AGSM-Electrify-Verona,l,0.93,16.4424,AGSM-Electrify-Verona
176,AB00176,2020-10-13 22:30:34,2020-10-13 22:48:48,2020-10-13 22:35:51,20.0,0002-214-0002-0000,0002-214-0002,12634-28329,cash,AGSM-Electrify-Verona,l,0.96,19.2,AGSM-Electrify-Verona
177,AB00177,2020-12-03 07:58:36,2020-12-03 08:09:32,2020-12-03 08:04:03,8.92,0009-214-0001-0001,0009-214-0001,12542-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.12,9.990400000000001,AMB-(Àrea-metropolitana-de-Barcelona)
178,AB00178,2020-08-29 16:00:30,2020-08-29 16:49:15,2020-08-29 16:23:55,24.32,0004-214-0000-0001,0004-214-0000,12487-28329,cash,Alfen,l,0.94,22.860799999999998,Alfen
179,AB00179,2020-09-25 04:00:29,2020-09-25 04:52:41,2020-09-25 04:32:25,9.08,0009-214-0001-0007,0009-214-0001,12582-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.72,6.537599999999999,AMB-(Àrea-metropolitana-de-Barcelona)
180,AB00180,2021-03-01 07:40:02,2021-03-01 08:22:48,2021-03-01 08:11:11,29.08,0007-214-0000-0009,0007-214-0000,12487-28329,card,Allego-BV,l,0.82,23.845599999999997,Allego-BV
181,AB00181,2020-02-12 05:18:49,2020-02-12 05:38:06,2020-02-12 05:31:19,30.32,0008-214-0001-0002,0008-214-0001,12489-28329,card,AlterBase---Sorégies-(FR),l,1.37,41.5384,AlterBase---Sorégies-(FR)
182,AB00182,2020-05-06 10:04:54,2020-05-06 10:50:49,2020-05-06 10:38:15,2.52,0002-214-0002-0001,0002-214-0002,12453-28329,cash,AGSM-Electrify-Verona,l,0.73,1.8396,AGSM-Electrify-Verona
183,AB00183,2020-09-09 07:19:06,2020-09-09 08:14:46,2020-09-09 08:09:48,29.04,0003-214-0002-0006,0003-214-0002,12514-28329,cash,Alfapower-(UK),l,0.94,27.2976,Alfapower-(UK)
184,AB00184,2020-04-11 15:54:37,2020-04-11 16:10:15,2020-04-11 16:05:03,24.88,0007-214-0001-0001,0007-214-0001,12616-28329,cash,Allego-BV,l,0.9,22.392,Allego-BV
185,AB00185,2020-10-07 21:25:09,2020-10-07 22:12:30,2020-10-07 21:51:24,28.0,0005-214-0000-0002,0005-214-0000,12506-28329,cash,Alizé,l,1.38,38.64,Alizé
186,AB00186,2020-02-13 04:59:09,2020-02-13 05:38:20,2020-02-13 05:14:16,14.2,0002-214-0001-0001,0002-214-0001,12463-28329,cash,AGSM-Electrify-Verona,l,1.19,16.898,AGSM-Electrify-Verona
187,AB00187,2020-02-20 13:42:08,2020-02-20 14:26:33,2020-02-20 14:25:36,31.08,0000-214-0000-0004,0000-214-0000,12447-28329,cash,AAE,l,1.0,31.08,AAE
188,AB00188,2020-05-24 11:54:01,2020-05-24 12:07:53,2020-05-24 12:01:48,28.08,0007-214-0000-0002,0007-214-0000,12627-28329,cash,Allego-BV,l,1.41,39.5928,Allego-BV
189,AB00189,2020-07-15 00:08:51,2020-07-15 00:17:32,2020-07-15 00:15:43,28.88,0002-214-0001-0002,0002-214-0001,12504-28329,cash,AGSM-Electrify-Verona,l,0.86,24.8368,AGSM-Electrify-Verona
190,AB00190,2020-02-09 04:53:58,2020-02-09 05:11:04,2020-02-09 05:08:25,17.92,0005-214-0000-0000,0005-214-0000,12520-28329,card,Alizé,l,1.19,21.3248,Alizé
191,AB00191,2020-05-08 09:41:39,2020-05-08 09:56:59,2020-05-08 09:55:40,28.4,0007-214-0000-0006,0007-214-0000,12541-28329,card,Allego-BV,l,1.05,29.82,Allego-BV
192,AB00192,2020-09-05 09:24:23,2020-09-05 10:00:21,2020-09-05 09:39:00,17.84,0007-214-0001-0001,0007-214-0001,12536-28329,cash,Allego-BV,l,0.88,15.6992,Allego-BV
193,AB00193,2020-09-30 01:13:21,2020-09-30 01:44:06,2020-09-30 01:25:01,36.88,0006-214-0000-0003,0006-214-0000,12527-28329,cash,Alizé-Liberté,l,1.21,44.6248,Alizé-Liberté
194,AB00194,2020-08-15 07:18:24,2020-08-15 07:37:32,2020-08-15 07:25:54,30.0,0004-214-0001-0004,0004-214-0001,12498-28329,cash,Alfen,l,0.86,25.8,Alfen
195,AB00195,2021-03-06 03:56:39,2021-03-06 04:33:16,2021-03-06 04:09:18,34.0,0006-214-0000-0001,0006-214-0000,12542-28329,card,Alizé-Liberté,l,0.72,24.48,Alizé-Liberté
196,AB00196,2021-02-12 03:50:34,2021-02-12 04:10:17,2021-02-12 03:59:56,15.48,0007-214-0000-0003,0007-214-0000,12667-28329,cash,Allego-BV,l,0.83,12.8484,Allego-BV
197,AB00197,2021-02-25 23:42:12,2021-02-26 00:42:02,2021-02-26 00:29:26,5.32,0005-214-0000-0004,0005-214-0000,12673-28329,cash,Alizé,l,0.93,4.9476,Alizé
198,AB00198,2020-07-04 19:46:51,2020-07-04 20:18:22,2020-07-04 20:12:31,14.56,0007-214-0001-0000,0007-214-0001,12617-28329,cash,Allego-BV,l,0.93,13.5408,Allego-BV
199,AB00199,2020-09-05 20:32:28,2020-09-05 20:54:11,2020-09-05 20:50:02,17.92,0007-214-0001-0005,0007-214-0001,12432-28329,card,Allego-BV,l,1.15,20.608,Allego-BV
200,AB00200,2021-02-08 18:30:00,2021-02-08 19:06:22,2021-02-08 18:53:03,16.88,0004-214-0001-0007,0004-214-0001,12566-28329,cash,Alfen,l,1.4,23.631999999999998,Alfen
201,AB00201,2020-05-13 19:48:57,2020-05-13 19:55:33,2020-05-13 19:53:15,33.96,0008-214-0001-0004,0008-214-0001,12545-28329,cash,AlterBase---Sorégies-(FR),l,0.87,29.5452,AlterBase---Sorégies-(FR)
202,AB00202,2021-01-15 14:07:45,2021-01-15 14:42:49,2021-01-15 14:41:05,6.96,0004-214-0000-0002,0004-214-0000,12385-28329,cash,Alfen,l,1.35,9.396,Alfen
203,AB00203,2020-07-15 02:50:29,2020-07-15 04:08:40,2020-07-15 04:03:26,8.76,0008-214-0000-0001,0008-214-0000,12677-28329,card,AlterBase---Sorégies-(FR),l,1.49,13.0524,AlterBase---Sorégies-(FR)
204,AB00204,2020-05-25 16:24:04,2020-05-25 16:44:39,2020-05-25 16:40:53,20.08,0001-214-0000-0003,0001-214-0000,12377-28329,card,AeroVironment,l,1.24,24.899199999999997,AeroVironment
205,AB00205,2020-09-27 03:34:32,2020-09-27 03:47:46,2020-09-27 03:41:19,1.44,0008-214-0001-0005,0008-214-0001,12488-28329,cash,AlterBase---Sorégies-(FR),l,1.36,1.9584000000000001,AlterBase---Sorégies-(FR)
206,AB00206,2020-04-10 09:25:37,2020-04-10 09:33:16,2020-04-10 09:32:52,8.28,0006-214-0000-0001,0006-214-0000,12372-28329,card,Alizé-Liberté,l,1.06,8.7768,Alizé-Liberté
207,AB00207,2020-01-05 09:22:13,2020-01-05 09:35:55,2020-01-05 09:29:23,27.52,0001-214-0000-0001,0001-214-0000,12572-28329,card,AeroVironment,l,1.41,38.8032,AeroVironment
208,AB00208,2020-11-25 22:26:18,2020-11-25 22:52:24,2020-11-25 22:48:53,33.2,0008-214-0001-0004,0008-214-0001,12397-28329,cash,AlterBase---Sorégies-(FR),l,1.46,48.472,AlterBase---Sorégies-(FR)
209,AB00209,2021-01-03 09:33:06,2021-01-03 10:27:04,2021-01-03 10:21:24,7.64,0008-214-0000-0001,0008-214-0000,12505-28329,card,AlterBase---Sorégies-(FR),l,1.2,9.168,AlterBase---Sorégies-(FR)
210,AB00210,2020-03-06 02:41:19,2020-03-06 02:59:25,2020-03-06 02:47:37,7.76,0003-214-0000-0003,0003-214-0000,12579-28329,card,Alfapower-(UK),l,0.96,7.449599999999999,Alfapower-(UK)
211,AB00211,2021-01-23 02:51:32,2021-01-23 03:03:21,2021-01-23 02:54:31,13.32,0000-214-0000-0006,0000-214-0000,12345-28329,cash,AAE,l,0.86,11.4552,AAE
212,AB00212,2020-01-22 15:40:59,2020-01-22 15:57:23,2020-01-22 15:48:02,38.76,0003-214-0001-0000,0003-214-0001,12492-28329,card,Alfapower-(UK),l,1.13,43.79879999999999,Alfapower-(UK)
213,AB00213,2020-12-20 23:28:01,2020-12-21 00:04:01,2020-12-20 23:48:09,3.48,0007-214-0000-0001,0007-214-0000,12586-28329,cash,Allego-BV,l,1.03,3.5844,Allego-BV
214,AB00214,2020-05-14 00:01:30,2020-05-14 00:33:49,2020-05-14 00:23:39,3.68,0008-214-0000-0002,0008-214-0000,12547-28329,card,AlterBase---Sorégies-(FR),l,0.72,2.6496,AlterBase---Sorégies-(FR)
215,AB00215,2020-03-16 21:00:27,2020-03-16 21:47:47,2020-03-16 21:44:21,23.12,0000-214-0000-0000,0000-214-0000,12419-28329,cash,AAE,l,0.95,21.964,AAE
216,AB00216,2021-01-02 11:26:15,2021-01-02 11:58:33,2021-01-02 11:54:14,9.08,0004-214-0000-0002,0004-214-0000,12633-28329,cash,Alfen,l,0.81,7.354800000000001,Alfen
217,AB00217,2020-01-23 14:21:03,2020-01-23 14:44:40,2020-01-23 14:27:06,17.84,0009-214-0000-0004,0009-214-0000,12651-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.1,19.624000000000002,AMB-(Àrea-metropolitana-de-Barcelona)
218,AB00218,2020-10-31 04:08:28,2020-10-31 04:44:15,2020-10-31 04:21:49,38.56,0009-214-0001-0004,0009-214-0001,12649-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.17,45.1152,AMB-(Àrea-metropolitana-de-Barcelona)
219,AB00219,2020-04-27 15:07:32,2020-04-27 16:05:55,2020-04-27 15:49:56,39.04,0000-214-0000-0003,0000-214-0000,12395-28329,cash,AAE,l,0.84,32.7936,AAE
220,AB00220,2020-09-11 16:02:40,2020-09-11 16:36:21,2020-09-11 16:35:56,27.44,0002-214-0001-0003,0002-214-0001,12512-28329,cash,AGSM-Electrify-Verona,l,1.08,29.635200000000005,AGSM-Electrify-Verona
221,AB00221,2020-11-19 06:29:35,2020-11-19 06:52:23,2020-11-19 06:51:21,30.08,0001-214-0001-0002,0001-214-0001,12630-28329,cash,AeroVironment,l,0.86,25.868799999999997,AeroVironment
222,AB00222,2021-01-17 16:53:40,2021-01-17 17:06:29,2021-01-17 17:00:20,35.76,0008-214-0000-0004,0008-214-0000,12378-28329,card,AlterBase---Sorégies-(FR),l,0.94,33.614399999999996,AlterBase---Sorégies-(FR)
223,AB00223,2020-07-11 17:33:44,2020-07-11 18:00:00,2020-07-11 17:59:04,4.04,0009-214-0000-0003,0009-214-0000,12356-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.7,2.828,AMB-(Àrea-metropolitana-de-Barcelona)
224,AB00224,2020-10-17 06:13:08,2020-10-17 07:27:00,2020-10-17 07:18:55,32.0,0000-214-0000-0000,0000-214-0000,12374-28329,cash,AAE,l,0.72,23.04,AAE
225,AB00225,2020-08-22 05:32:04,2020-08-22 05:59:38,2020-08-22 05:42:54,3.2,0001-214-0001-0008,0001-214-0001,12563-28329,card,AeroVironment,l,0.81,2.5920000000000005,AeroVironment
226,AB00226,2020-11-24 20:07:06,2020-11-24 20:58:25,2020-11-24 20:56:22,2.24,0000-214-0000-0007,0000-214-0000,12616-28329,card,AAE,l,1.28,2.8672000000000004,AAE
227,AB00227,2020-10-03 16:58:25,2020-10-03 17:37:49,2020-10-03 17:30:36,26.88,0005-214-0000-0003,0005-214-0000,12462-28329,cash,Alizé,l,1.15,30.911999999999995,Alizé
228,AB00228,2020-12-24 22:27:17,2020-12-24 23:59:40,2020-12-24 23:43:00,22.64,0007-214-0000-0001,0007-214-0000,12625-28329,card,Allego-BV,l,1.31,29.6584,Allego-BV
229,AB00229,2020-12-07 12:12:24,2020-12-07 12:25:24,2020-12-07 12:24:50,19.48,0008-214-0000-0002,0008-214-0000,12457-28329,card,AlterBase---Sorégies-(FR),l,1.16,22.596799999999998,AlterBase---Sorégies-(FR)
230,AB00230,2020-12-29 09:25:38,2020-12-29 09:39:39,2020-12-29 09:31:40,37.76,0004-214-0000-0001,0004-214-0000,12428-28329,card,Alfen,l,0.71,26.809599999999996,Alfen
231,AB00231,2020-06-18 12:16:49,2020-06-18 12:41:31,2020-06-18 12:24:48,11.4,0002-214-0001-0000,0002-214-0001,12366-28329,cash,AGSM-Electrify-Verona,l,0.89,10.146,AGSM-Electrify-Verona
232,AB00232,2020-08-18 08:19:08,2020-08-18 08:56:20,2020-08-18 08:55:58,13.0,0004-214-0001-0004,0004-214-0001,12690-28329,card,Alfen,l,1.4,18.2,Alfen
233,AB00233,2020-01-25 19:17:48,2020-01-25 20:00:14,2020-01-25 19:59:04,5.12,0009-214-0000-0002,0009-214-0000,12442-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.48,7.5776,AMB-(Àrea-metropolitana-de-Barcelona)
234,AB00234,2020-10-24 05:59:45,2020-10-24 07:13:52,2020-10-24 06:38:54,20.08,0008-214-0001-0007,0008-214-0001,12488-28329,cash,AlterBase---Sorégies-(FR),l,0.81,16.2648,AlterBase---Sorégies-(FR)
235,AB00235,2020-06-09 18:16:21,2020-06-09 19:35:39,2020-06-09 18:55:00,10.92,0002-214-0001-0000,0002-214-0001,12454-28329,cash,AGSM-Electrify-Verona,l,1.07,11.6844,AGSM-Electrify-Verona
236,AB00236,2021-02-25 13:58:50,2021-02-25 14:55:28,2021-02-25 14:52:34,2.96,0006-214-0000-0003,0006-214-0000,12547-28329,cash,Alizé-Liberté,l,0.95,2.812,Alizé-Liberté
237,AB00237,2020-06-09 00:25:50,2020-06-09 00:42:49,2020-06-09 00:36:23,13.64,0006-214-0000-0001,0006-214-0000,12600-28329,card,Alizé-Liberté,l,1.38,18.8232,Alizé-Liberté
238,AB00238,2021-03-07 04:43:56,2021-03-07 05:03:32,2021-03-07 05:01:14,31.16,0008-214-0000-0004,0008-214-0000,12509-28329,card,AlterBase---Sorégies-(FR),l,1.5,46.74,AlterBase---Sorégies-(FR)
239,AB00239,2020-08-26 17:54:39,2020-08-26 18:50:22,2020-08-26 18:33:38,30.72,0009-214-0000-0001,0009-214-0000,12367-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.18,36.249599999999994,AMB-(Àrea-metropolitana-de-Barcelona)
240,AB00240,2020-03-22 07:57:49,2020-03-22 08:22:12,2020-03-22 08:15:52,16.96,0009-214-0001-0008,0009-214-0001,12561-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.33,22.556800000000003,AMB-(Àrea-metropolitana-de-Barcelona)
241,AB00241,2020-09-21 10:50:36,2020-09-21 11:19:31,2020-09-21 11:11:48,24.92,0000-214-0000-0007,0000-214-0000,12534-28329,cash,AAE,l,0.72,17.9424,AAE
242,AB00242,2020-08-22 22:13:44,2020-08-22 23:15:53,2020-08-22 23:08:36,6.16,0001-214-0000-0007,0001-214-0000,12548-28329,card,AeroVironment,l,1.03,6.3448,AeroVironment
243,AB00243,2021-02-15 09:24:30,2021-02-15 10:18:44,2021-02-15 09:48:26,17.4,0000-214-0000-0004,0000-214-0000,12458-28329,card,AAE,l,1.38,24.011999999999997,AAE
244,AB00244,2021-01-13 17:35:12,2021-01-13 17:48:22,2021-01-13 17:40:43,28.84,0003-214-0002-0006,0003-214-0002,12680-28329,cash,Alfapower-(UK),l,0.99,28.5516,Alfapower-(UK)
245,AB00245,2020-04-17 04:27:25,2020-04-17 05:20:02,2020-04-17 05:10:20,0.88,0003-214-0001-0003,0003-214-0001,12669-28329,cash,Alfapower-(UK),l,0.91,0.8008000000000001,Alfapower-(UK)
246,AB00246,2020-05-08 18:04:36,2020-05-08 18:56:29,2020-05-08 18:52:16,29.6,0002-214-0002-0008,0002-214-0002,12352-28329,cash,AGSM-Electrify-Verona,l,1.13,33.448,AGSM-Electrify-Verona
247,AB00247,2020-04-18 00:28:06,2020-04-18 00:59:48,2020-04-18 00:54:36,28.88,0008-214-0000-0004,0008-214-0000,12398-28329,cash,AlterBase---Sorégies-(FR),l,1.43,41.298399999999994,AlterBase---Sorégies-(FR)
248,AB00248,2020-06-14 01:20:27,2020-06-14 02:04:55,2020-06-14 01:48:27,15.8,0002-214-0000-0000,0002-214-0000,12460-28329,cash,AGSM-Electrify-Verona,l,1.38,21.804,AGSM-Electrify-Verona
249,AB00249,2020-02-15 03:14:09,2020-02-15 03:24:22,2020-02-15 03:18:17,29.56,0003-214-0000-0004,0003-214-0000,12375-28329,card,Alfapower-(UK),l,1.24,36.654399999999995,Alfapower-(UK)
250,AB00250,2020-12-25 11:12:05,2020-12-25 11:33:47,2020-12-25 11:24:47,25.68,0004-214-0001-0001,0004-214-0001,12527-28329,card,Alfen,l,1.47,37.7496,Alfen
